y,x,flux,peak,sigx,sigy,ecc,is_star_initial
165.8919613887107,1549.9894204982265,924590.0,32767.0,2.4410346154670064,2.5357936200713835,0.27081496929823395,True
169.99678292311373,1545.5467161990678,903939.0,32767.0,2.476506373105935,2.4240939846386453,0.20464548590807663,True
211.7977461748762,609.3122835769359,83934.0,3821.0,2.3268910085209344,2.3458961885513756,0.12703260555641366,False
325.90647672319994,938.0326810522589,219199.0,10000.0,2.1962371700545784,2.201402543176357,0.06846383276058059,False
673.174854727966,328.22483397769304,26443.0,3209.0,2.501129875470088,2.4953395171093735,0.06800613499798829,False
695.5170476422339,1929.9639609187986,74023.0,3604.0,2.3137314235493567,2.3167457106545966,0.05099490795396965,False
700.609309923944,811.8182768911125,124341.0,7421.0,2.1425851291263025,2.197086699443931,0.2213531757554209,False
733.9248795538879,742.1304943788275,249894.0,13534.0,2.1498113072578806,2.163585915597796,0.11266141748841928,False
741.6042527596882,1108.3577592211657,83997.0,4384.0,2.2266071450241585,2.2572001686959737,0.164083381598159,False
745.85867017739,1547.8297945201393,75157.0,4120.0,2.28997652025869,2.296942739762182,0.077823177040537,False
753.9835675466687,1022.7770591546016,103349.0,4846.0,2.5795332989147512,2.5537917010872455,0.1409210895952024,False
762.0460060122679,1029.4209183017215,844456.0,32767.0,2.3993658134438562,2.4916086717383163,0.269577872040836,True
778.0715516761991,781.8881226665817,131476.0,6755.0,2.161442286873765,2.1965134468108234,0.17798467336673132,False
783.7245086092242,1239.9213547857946,78961.0,4595.0,2.2632759606736,2.274989621599213,0.10134722417205547,False
790.6384839595756,361.2570421766917,885065.0,32767.0,2.3917710585358942,2.5075789837523907,0.300388812410325,True
793.1002405010489,371.17788585379947,912405.0,32767.0,2.394262608157735,2.4724512263689244,0.24949505429282137,True
802.1646900939945,1005.8617796328739,105283.0,6837.0,2.2091686743779806,2.162197952095636,0.20511308138955822,False
805.8900808556458,934.1053983005928,49500.0,2623.0,2.3432090012339484,2.3440610166112683,0.02695968357034547,False
813.7006107502406,1353.9355308106153,69628.0,3766.0,2.2441913906447235,2.262500177328805,0.126960925241731,False
828.4376175326835,1762.1961872533866,95978.0,4885.0,2.236440622332392,2.2486452757009294,0.10404642351030902,False
835.6918183084969,949.6822743768091,64058.0,3555.0,2.3331368673109583,2.290375909296523,0.19057657956826432,False
862.1550000945932,1470.2355293619617,81191.0,4641.0,2.266269563854111,2.2608361498716625,0.06920462979808353,False
863.8419435221322,1041.671631349324,104398.0,5580.0,2.1734173491607396,2.148152150227519,0.15203339107287325,False
869.9256772617547,1156.8431360380655,56566.0,3181.0,2.2807422835427005,2.3164742854223737,0.1749639892166497,False
873.2309030235064,1345.114236646654,854019.0,32767.0,2.1697365600181926,2.1859918775394784,0.12172494370244695,True
873.8755040093573,1343.6697517099842,906364.0,32767.0,2.163392244848699,2.128143679532088,0.17978018796736495,True
885.9894945596394,1178.369597745623,870671.0,32767.0,2.173362174789362,2.0917783622371573,0.2714167006981875,True
886.4526562747146,1179.5745853843077,811300.0,32767.0,2.2488945787761274,2.0998346277118856,0.3580078687447319,True
886.9337593253742,1178.5065449017388,861589.0,32767.0,2.1287794362001846,2.1379659484331746,0.0926025420312647,True
891.3892270076543,1845.1763381354338,640434.0,25969.0,2.4262287795719546,2.525749977945323,0.27794369521277373,True
893.4387190413711,1846.00013667333,869678.0,32767.0,2.4225309306846086,2.3879579880111312,0.16834237559572393,True
896.4340094553465,1710.258239518728,63743.0,2800.0,2.313809320670799,2.3137090300837277,0.009310576994136009,False
897.5927673025263,1844.0271851047517,872567.0,32767.0,2.4674432251969893,2.389939910401364,0.24866470721851713,True
910.0768590792322,1382.0833957915866,139800.0,8404.0,2.126940433769308,2.1208270423120537,0.07576456658109104,False
913.7078990206641,1465.4211528321885,58047.0,3156.0,2.3665929007860993,2.337758610778444,0.15562557038272842,False
926.1758752478686,1336.2852692420754,128950.0,7121.0,2.105637552786074,2.116473471144612,0.10106129466797124,False
927.6707538183823,1209.959106316902,54882.0,2732.0,2.3337585702365784,2.327768331157773,0.07160284024133992,False
935.4654860680274,1234.5636188719493,524060.0,21391.0,2.0431767701158097,2.008417129836945,0.18367271630164447,False
948.5631019487904,1786.237198401954,73059.0,4143.0,2.287598946086424,2.251181235549855,0.17772397041206411,False
949.0326813918235,1076.1136138159973,113443.0,7284.0,2.152813433024943,2.100690451274552,0.21871655072693366,False
952.1258903832082,1404.0337569180233,65517.0,3423.0,2.2812960561804823,2.267670621224748,0.10913144746285124,False
964.8709775947694,938.478811198844,910524.0,32767.0,2.420677822581677,2.370602539321989,0.20234874172845024,True
988.3143297996165,1169.9912588776033,73355.0,4352.0,2.26673309868683,2.2336839646740394,0.17013984671096233,False
997.9905002159271,1216.2731726632846,151589.0,7968.0,2.0986377915275063,2.1250550566055666,0.15718818697783377,False
1008.4234779528891,1505.829989154373,76229.0,3847.0,2.218164501191407,2.2593152092762203,0.18998908170733353,False
1009.7692144072215,1423.9005023687582,60657.0,3561.0,2.273352312062662,2.2748262846878644,0.035992766279039023,False
1013.3768242523845,1177.6524264987627,81513.0,4904.0,2.21442912108178,2.1865624917172575,0.15814508794743773,False
1034.788933467442,1149.8617584344258,82056.0,5600.0,2.2090523581017103,2.1801680252108486,0.16118285905612184,False
1041.933293847822,852.3008706545571,168263.0,10560.0,2.144666583818545,2.1181453169716846,0.15677811279065265,False
1043.9292494131766,889.8336710718912,104134.0,5452.0,2.271247034613942,2.1969784915220503,0.2536329199931038,False
1063.8363266754618,736.1865971934833,931196.0,32767.0,2.309873381935957,2.300313843052728,0.09088444913627854,True
1066.070020847328,735.9605373890183,914967.0,32767.0,2.301276672906919,2.3039478539916196,0.048139815840074734,True
1067.8893295294567,970.1113256858271,49090.0,2635.0,2.3055484330942804,2.3182974672671603,0.1047300130839657,False
1071.6488462097782,511.7756841093791,86265.0,4958.0,2.3586415046040825,2.3719433733768343,0.10575707542078168,False
1101.7715228293546,1415.8611030418467,71029.0,3742.0,2.267879389186458,2.2609068577854226,0.07835490651898715,False
1101.7311540969954,1605.9477877864092,864739.0,32767.0,2.1593412538867964,2.1128023855742786,0.20649500478605878,True
1103.414545241801,1924.0531024425013,94781.0,5215.0,2.276042896286957,2.238118016238973,0.18179008093778065,False
1108.2174647352113,1099.1224388992566,61035.0,3044.0,2.5119748408410887,2.2290396493342843,0.4610667884015193,False
1107.895710726458,1102.0898505424889,68874.0,3055.0,2.437489121730529,2.1828988380275005,0.4449563900450605,False
1117.9583640133624,1091.84806020559,205550.0,11378.0,2.1103461963195747,2.013218887773266,0.2998840711349282,False
1117.6636602063452,1516.046956743313,93127.0,5025.0,2.174111426288563,2.1855524145842273,0.10218732865031795,False
1121.9426853651796,1421.4838953801057,61578.0,3493.0,2.289755234953029,2.5689769548966526,0.45339410731771973,False
1127.6935405666381,1419.3837524001337,97832.0,6085.0,2.207794806232653,2.2414122598277584,0.17254483880092036,False
1134.0100317298666,555.2974420941509,97699.0,5382.0,2.2421841137751795,2.2193617851463636,0.14231523319285294,False
