y,x,flux,peak,sigx,sigy,ecc,is_star_initial
21.83824066712554,227.99278576090927,253594.0,12962.0,2.2358264069403213,2.324648365869052,0.273783917276672,True
24.207160116520626,1832.1567009586363,141551.0,5898.0,2.5342500289163588,2.5671796689104585,0.15965524103140796,True
27.92037939054282,1827.8925175057516,222010.0,11664.0,2.254881693081966,2.3091815712923296,0.21558432119319945,True
40.10246211307576,319.1758984324656,142673.0,7588.0,2.267970082780997,2.3437023224359015,0.2521547620941205,True
55.91881361788078,1644.9180397055306,306670.0,17507.0,2.1968128344113667,2.2883453732102432,0.27999808799982817,True
71.80447493606705,266.0222686391963,149385.0,8084.0,2.2660506102652294,2.373891826318241,0.29798044163259907,True
76.31559247034929,-0.7000544049907511,34126.0,0.0,2.6789725977130523,2.637685287718383,0.17488774594158338,False
85.99728134824511,339.20882724320984,116376.0,6176.0,2.2690357949226985,2.316627224620386,0.20165513645852315,True
89.83167703276598,613.1151486922921,476495.0,27019.0,2.161154707136054,2.280101537484118,0.3187683283315809,True
94.36008437889173,415.9946232459893,148394.0,6154.0,2.480034460088437,2.7374175396354494,0.42332915719015757,True
93.89998679603517,1369.908838005564,227263.0,12383.0,2.2314767433858065,2.3155133644977486,0.26696172743914054,True
96.20989138264356,413.74883796287173,179301.0,8023.0,2.5827878158062854,2.600735150628973,0.1172779507040061,True
123.77182022586744,1335.7110800245287,120737.0,6391.0,2.323771681224063,2.37737933008025,0.2111625989617659,True
139.9405136517572,488.0590149563549,95300.0,4867.0,2.327168725759296,2.3575822509985827,0.1601068020429209,True
148.00456219834007,104.1235149506184,221265.0,10966.0,2.2535655296251327,2.320607146260134,0.23863101663936942,True
158.98956758968762,851.9853280589278,129006.0,7522.0,2.216676393430477,2.2660185330939338,0.20754636114384936,True
166.1225070099917,96.99513798384301,90014.0,4859.0,2.2860707370555935,2.393750156551457,0.29655288206354763,True
195.77669159135152,779.9266862659298,264267.0,14574.0,2.1524864944915394,2.3418864877200303,0.3939659558308579,True
205.95651861590227,1342.1248593245984,295888.0,16088.0,2.165505957333039,2.2335466047217296,0.24494511089747217,True
215.98782662577975,663.8875024090595,149728.0,7758.0,2.224304416888977,2.319641426889335,0.28374386534708645,True
220.30471423463916,425.88348627497714,147066.0,6536.0,2.5068783557972685,2.65321468038094,0.3275159431694999,True
222.0371462970317,423.5995978391735,133212.0,5846.0,2.7151386777367135,2.4381199647591454,0.44005150166025203,False
224.0474144935133,430.28460752194997,261678.0,14717.0,2.284729427292306,2.272000624400186,0.10541093262484416,True
225.84451087661637,1807.7462483241793,476395.0,28024.0,2.2361219591130217,2.267993676474665,0.16705737741559817,True
263.87276995305166,-0.7346279698392374,34528.0,0.0,2.748488994538438,2.350096746505502,0.5185448207481786,False
281.7086227822947,741.8285042721163,282716.0,14784.0,2.1460510783326026,2.3590690628606805,0.41526054437136106,True
297.63936635655017,511.7818657279356,84473.0,4115.0,2.302567172464721,2.4249559111924555,0.31367774823153,True
300.1682514647167,261.2110678497256,94943.0,4987.0,2.291232005780881,2.3673865106695606,0.25159801191044767,True
302.1792808916207,706.0113225449579,343033.0,17833.0,2.156364507845777,2.3019902818296636,0.35002813214121903,True
313.9371964330543,373.82867636625593,136263.0,6919.0,2.274111761239833,2.2954115229039354,0.1359133952784058,True
316.23246708722655,1089.7047761350705,615486.0,30623.0,2.437914157437646,2.4121990859427838,0.144860973055697,True
316.24036370824274,1096.3146042413803,612191.0,30155.0,2.438967162724635,2.4305287201820334,0.08311266288999224,True
325.1584359113339,844.0544400540814,170662.0,9489.0,2.148515706864052,2.2372283382960605,0.27880724836180903,True
326.0039117689019,1397.917917282195,85342.0,4743.0,2.241203786264221,2.294208417397992,0.2137137286949668,True
328.8712050541133,764.1226163480037,137352.0,8094.0,2.1567271196900335,2.2792390208659516,0.3234397402241748,True
333.8853235165846,1625.928800083454,259807.0,14380.0,2.118822070133347,2.2420529579060875,0.3269646059034814,True
343.05707379030605,628.1956815667636,25703.0,4363.0,2.435951328849853,2.43520254802226,0.024792748547386115,False
343.83381867598524,766.2953852478673,74937.0,3888.0,2.3328776633770696,2.3884018454449416,0.2143697704344498,True
352.10109236398097,262.20104761654073,139803.0,7519.0,2.3054009759603966,2.326082989992085,0.13305502816351356,True
360.1702761932386,1442.0173627896484,97320.0,4935.0,2.2307125145817737,2.345705329083666,0.30926069850697946,True
385.9247049155273,386.38740939509876,146634.0,7446.0,2.4165464947880007,2.261744566718085,0.3521572601790169,True
391.9005184067196,949.9317190541811,89023.0,4680.0,2.23477063570852,2.296225552749281,0.22980560725609772,True
402.53667674173596,1311.9186866920734,638051.0,28126.0,2.5271228767852487,2.507233613552316,0.12521460022993156,True
403.96170843444486,733.0234526280752,151232.0,8768.0,2.145392078683649,2.2547313134886946,0.30762784740314164,True
404.2698548132644,1309.8772590243827,711181.0,32767.0,2.4748659998432263,2.4555933729783885,0.12455537097478775,True
404.268708867039,1316.1992554684225,677175.0,32767.0,2.4425730174962266,2.4601852468915957,0.11944269589164279,True
405.94969827593644,1747.9553997132025,197406.0,11106.0,2.1677378782763124,2.2532131331821024,0.27281973306048046,True
407.9802993246362,1318.3821073685215,647214.0,32767.0,2.5390856456188975,2.489179733292067,0.19729121377124734,True
412.2729319077096,831.7039954980304,147711.0,7229.0,2.3543287680256415,2.3633112616996663,0.08710436828876075,True
411.7982906254468,1316.293514782277,690343.0,32767.0,2.47777369886056,2.4927543284175675,0.10946790758816853,True
413.9600254960994,834.0647395191377,183687.0,10433.0,2.1518475345717687,2.216093780705055,0.23904195999553193,True
413.636197523846,1309.7367855871003,627225.0,32767.0,2.4196510010835945,2.514947212440338,0.272668420390515,True
417.52896256706435,1314.3042356972128,201677.0,8461.0,2.3457876089835015,2.984920155601383,0.6183796450267522,False
425.99317579955186,119.82559244924289,135881.0,6601.0,2.334539728421915,2.3497605130887775,0.11363635147018929,True
438.020338048099,896.0882354704672,120768.0,6566.0,2.1870791737114645,2.2390033138229724,0.21411134121902722,True
449.95733651538484,1687.9823667951534,429311.0,25362.0,2.1098264772477786,2.1960966083944276,0.27753126926661204,True
465.8654805729195,1508.1695031491656,97227.0,5421.0,2.2225244738333263,2.3045102209610047,0.2643610402641161,True
469.9859534441805,728.1596655581948,100580.0,5034.0,2.2301305422000604,2.3015139857109066,0.24712293118227596,True
479.980972505083,699.8642324880632,206981.0,10449.0,2.242341697451431,2.30320630419348,0.2283719150336087,True
495.71122557869904,914.1620807207997,288893.0,16414.0,2.1527516997682192,2.2970359812635297,0.34882801538744274,True
502.172684901891,130.91815896584146,619203.0,31661.0,2.2404154501097517,2.372220050118624,0.3286887804804187,True
501.8440749789203,1684.928631656325,73849.0,4406.0,2.2672394107908254,2.353683400615144,0.26852437493704506,True
504.8102533223173,132.00446761755245,623546.0,32767.0,2.1680766110488654,2.2966673320251334,0.3299172328665827,True
529.1014283455437,1097.899707771863,273531.0,16450.0,2.0954851031296275,2.1689501511641263,0.25806052424072257,True
531.7716307206113,893.7952761105149,149810.0,8484.0,2.193208743755163,2.24733646108468,0.2181523552247007,True
537.9327128129995,1925.0784138352228,111410.0,6119.0,2.2289733819445963,2.25951438987221,0.16386137489686964,True
538.8991790485882,96.0621401906025,235107.0,13123.0,2.1974529882548963,2.2713111156959394,0.25293925489386826,True
551.8655299078871,1578.355528105228,579550.0,28823.0,2.378236283197288,2.209114597639835,0.3703613245718689,True
564.0980113962345,1857.8349867907896,475366.0,26206.0,2.1646760573820467,2.2229365421740757,0.22744380875003295,True
567.9052043138253,2025.7550322627371,202018.0,11611.0,2.2657376581064184,2.2425474140246044,0.14270813214090078,True
569.7966844461579,1747.8933979761214,462479.0,29381.0,2.0910648756914347,2.249214324511935,0.3683509840354061,True
572.1429239908316,1421.9166334000429,133637.0,7560.0,2.134547021126091,2.239299407046126,0.30227453505580115,True
602.0506112000472,1783.583424933421,191119.0,10963.0,2.3456459559337497,2.222325639357374,0.3199753708402881,True
603.771016856359,1666.6329084128374,641793.0,32767.0,2.4479342408696767,2.4498655176012067,0.039699087261396364,True
609.8383853089446,1642.2527501683992,637928.0,32767.0,2.243320547966642,2.2336661845818453,0.09267516972047633,True
616.1689589788145,406.0454637355672,74297.0,4191.0,2.276516134318938,2.3389749871707326,0.22955163170568116,True
615.6924302140374,1073.0395870391685,68646.0,4093.0,2.1646634970939007,2.3415931884912093,0.381326403248754,True
615.8019730962126,1896.0562497509436,126865.0,7071.0,2.170834469313838,2.3077177509405913,0.3392824025194188,True
624.1199236129452,522.0686264551124,80375.0,4187.0,2.2847374045642406,2.394683859013585,0.2995287399904727,True
629.9475269643758,204.10683898244014,83133.0,4524.0,2.288660093385853,2.339891246820387,0.20811047323125392,True
630.0385548947836,513.7553042161372,125321.0,6374.0,2.2757560938926935,2.300348752946207,0.14583341430835217,True
633.9219552656632,1259.9575160472416,269187.0,17285.0,2.0134111660728475,2.1532608437698038,0.35451021164378443,True
663.9961903887277,1136.0072787959348,388886.0,24114.0,2.008457758416529,2.1269916444142805,0.32916741218998025,True
666.2108160179101,1450.0334027564754,303744.0,17539.0,2.0107391624757227,2.1973960197857356,0.40332810188520446,True
670.8917211504453,1141.8839539289604,100634.0,6235.0,2.286779714007543,2.3242925232316014,0.17893692590830812,True
678.9739337821054,761.6933319574388,611619.0,32767.0,2.170678434727842,2.1448078566268305,0.1539297080954562,True
682.0101015088211,830.9947557556583,232712.0,15031.0,2.0032195667324495,2.1085297670915226,0.3120820559319953,True
685.7746841359968,1348.1588792499003,128482.0,7309.0,2.0906688512768583,2.258289786304317,0.3780742486173197,True
701.7008024237055,836.243885359876,104865.0,6067.0,2.2264646061537667,2.355722050468754,0.32669322146795193,True
703.352424716275,1086.1117377196167,605632.0,32767.0,2.039718405221531,2.369560077980681,0.5089425979348041,True
705.8459878599396,1083.6390390381107,637202.0,32767.0,2.271373309971975,2.1822943494862117,0.2773051626262982,True
707.4835590301478,1086.0577396734814,644219.0,32767.0,1.9885470521456854,2.3273666381210405,0.5195840665894257,True
718.0436075091629,1547.98032145584,249178.0,15283.0,2.041092476075573,2.1575307893286757,0.32407416048351245,True
721.7383854094784,956.2005529908181,405439.0,24844.0,2.0372675706565775,2.212484491762671,0.3900224299750318,True
730.0902549087091,280.1843672530272,372594.0,21868.0,2.1922726793016394,2.2450600140395984,0.2155747585286699,True
743.8870511978135,949.0627869572753,91971.0,5429.0,2.251905121174986,2.306787800367917,0.21683539497223425,True
750.1806934405695,986.0175691069105,280505.0,12110.0,2.379095135451903,2.6919409679514668,0.46789457126604983,True
760.1753923195896,977.8363253989211,754664.0,30970.0,2.5372399114167,2.5310014036053463,0.07008215853943962,True
760.1393583362499,1162.269593669331,148382.0,8492.0,2.1721202139878226,2.2286513982507743,0.2238032117963481,True
761.1406171157295,1371.870015251191,170131.0,11105.0,2.030377880945501,2.1402795777286645,0.31632531730524327,True
762.1481220314494,975.8021360114976,740558.0,29980.0,2.5354420392857846,2.5285824044386396,0.07350970987291933,True
766.1102721655704,967.8118093048009,272883.0,11696.0,2.6874021388765796,2.4649890989120764,0.3983381307715661,True
768.0440204837462,462.13152296711866,537434.0,31789.0,2.123853951001411,2.180933730393737,0.2272869714224002,True
767.9437467644725,974.828575728126,780314.0,31620.0,2.5059756903972605,2.5288518451255326,0.1342024441419169,True
767.9453968548547,998.1479660001942,820307.0,32767.0,2.495600707230926,2.5276880674572673,0.1588318481403619,True
768.7880905160855,961.8533754932325,135703.0,6300.0,2.61889883907294,2.4576094203929495,0.34551488654490714,True
769.9243478504435,997.1450946847683,816770.0,32767.0,2.4834661477472517,2.5759607453923743,0.2655642471145527,True
