x,y,flux,mag,SNR
160.6190668306222,874.3533971859013,10770.931800960123,14.919366809881716,45.51148529205099
1075.0681172757897,874.9271962476616,17908.488069145173,14.367352695196562,71.26579075771159
1063.4017369427613,876.1513346101632,87688.53259196413,12.642642993713197,240.51127370561687
1084.9928448887651,882.0306508915014,301.84372569827235,18.800544618044892,1.4144315343680036
488.1511030896197,889.3444969014444,638.3179681482818,17.987407325875914,2.980151692889003
1296.183430830096,891.9714667937134,831.316403707281,17.700584124562454,3.873076389896079
686.0563120415414,895.7124507074781,36103.37772976927,13.606130412079544,126.58713746512068
1276.0853636244813,915.8169180253093,2960.2099893620784,16.321693700404605,13.483506729566988
2038.2195145852245,916.745700592763,66717.75476669871,12.93939644327743,199.39598061342855
1632.4265934480416,921.8810728440277,1942.980304587346,16.778829004229294,8.945005637201145
681.7024949140978,942.4592781317367,25786.50171033265,13.971518929547557,96.75768616610098
736.0744066601258,943.6576939721639,30332.79233207351,13.79521902049838,110.33993393625171
761.1100412202319,944.0685746404674,14338.847864347224,14.608714357768566,58.7451600170124
1874.1387781231908,947.3631898187962,24891.293457577896,14.009881337537058,93.99285483729498
583.9999904313597,951.2458482476299,1316445.1424706143,9.701493084119218,1128.1441271135
583.7864526824719,954.2495072306726,1423687.2156374136,9.61646353700721,1174.6665559558646
947.9117290328318,956.1311886307718,1948.8335432174115,16.77556313482446,8.971396050641621
1858.061163930581,964.0301525280481,44537.49327388281,13.378185575571774,148.6430507174597
1357.293750148969,979.8699376337031,15838.357318240534,14.500724658605275,64.08704565626664
1470.0854708151514,982.8534490006774,11727.995154083728,14.826940555375021,49.13742257151368
739.7351222406576,983.5101468817313,585300.9771673672,10.58155187706274,737.0941399515738
566.3776044035657,990.1412009086947,32299.90669154593,13.726996830658717,115.9956266415065
1438.578601192479,991.7559133934142,267049.33577535785,11.43352124475626,477.8742904700496
1259.4550037207387,1000.3453357435417,10481.053122832309,14.948987694512333,44.40168154482613
630.0019867403101,1015.185327752946,24842.266373422342,14.01202196441779,93.84052905786017
616.9042004385994,1015.9792937634917,877.0179894022407,17.642478745724013,4.083973463728342
1093.4629970648073,1025.4776885516726,44128.8809816446,13.38819271308713,147.6156300143644
2003.1447617416518,1029.1473067225493,889.0507907389165,17.627683568588104,4.13946610322433
1623.5190068913832,1035.8994895779238,19340.633716118864,14.283823249765874,76.10674228885247
1849.5735622260745,1039.3991053725024,1356268.271300536,9.669135995158488,1145.6393823616247
1847.1894970658861,1041.0587411730166,1518767.5587553468,9.546271720172468,1214.4287389789176
532.3836989687703,1041.962446288543,32655.582883523995,13.715106399813273,117.00488536448816
1845.440776128908,1042.1069267123041,1310650.019290312,9.706283154418248,1125.575618110606
1942.1148479767044,1041.7163640517226,25094.071512518825,14.001072171746944,94.62187343619576
1851.5409711853517,1042.6078626823808,1387723.5448409254,9.644242607952995,1159.2725363474874
1848.0131453785552,1044.1698912339966,1399192.5087950565,9.635306321783855,1164.2037782864072
1407.6722019637912,1054.1582795830625,210589.75710344227,11.691406890825476,416.3538827418552
807.5994997099598,1062.508321565912,900.2648994783393,17.614074205695136,4.191170145222769
1370.823913348397,1069.6967821117394,12221.257397913563,14.782210272287186,50.98381811722211
442.2824959934982,1078.6843231031771,19767.7408706108,14.26010740151209,77.53147790906826
439.4472634746307,1083.8173846514305,5976.152030102567,15.558945907083556,26.40721996293385
315.9940894508697,1092.5532839219204,8642.113915736943,15.158450033372,37.230765772953475
683.7500792256936,1093.350967618168,18533.39866603451,14.330112330472392,73.39034269476491
1239.3161260243005,1097.5457831133551,15144.700721934614,14.54934826110952,61.631263196268094
1856.059535902327,1097.288587411025,24216.08172248908,14.03974031606712,91.88657544203373
937.4372688919917,1100.0918527574388,58071.91166596011,13.090084693039968,180.67296179807983
1380.03851338606,1102.4574910256067,132632.1302062652,12.193378137773658,314.4822173172518
1240.3010610013077,1116.2069009568288,219104.0936654534,11.648373770387275,426.1539926532539
1468.76687107539,1119.500490228628,11980.293115331784,14.803831390423138,50.08370506303769
