x,y,flux,mag,SNR
955.1882731287902,933.5775211837172,10598.686529108623,14.936869881296811,8.697355447237348
966.673383291447,938.9539208235841,7505.937185997488,15.311487685834793,6.165847932357472
96.79308574399025,940.7347795133743,34859.0135728306,13.64421226638246,28.374710538343024
100.07301428979243,939.7015061746077,33810.452467620955,13.677372543147975,27.53076274983101
780.3575080155077,940.8684403551498,3597.318589074127,16.110052745216123,2.958968058036791
972.3627451695914,942.1844435916379,4251.601018623573,15.9286187439209,3.496373117767218
966.9255386563684,944.9045867159712,15227.97952178517,14.543394289714717,12.476753238617926
126.91800523487325,946.0247506235579,20756.27716410419,14.207126346720893,16.974789050082336
915.4189257658679,946.4187466949983,7579.494265878992,15.30089942815781,6.226117815645227
80.9537685533931,947.6832435567565,16921.183945533292,14.428923133528631,13.856175242969714
706.2388910511382,948.3276137558731,7210.191497088408,15.355133001507816,5.923494964300689
152.41159141030798,948.8423111424096,12419.466501214572,14.764742648996618,10.185257894452372
94.85385299299388,949.5778714689988,32029.589955797546,13.736121552893547,26.096075017938517
648.0370278733762,953.7854416974828,18629.590530060617,14.324491726485839,15.246400299314482
780.4902560218318,954.628091792424,6008.332143750932,15.553115168284064,4.938116975377632
146.83179971683114,954.1011005358371,7673.497100357484,15.28751666664163,6.303135826819244
861.101252680088,956.153652577566,6727.892530699851,15.430302386105325,5.52816462057038
129.7571060702277,957.4408679717039,30927.29225653514,13.77414525410799,25.20720314590041
673.9052697568095,958.0379167128565,7162.9391100977555,15.362271851567687,5.8847688541197885
693.0594724596339,957.4139963283587,7235.644279978819,15.351306980373465,5.944354505638668
122.05998906726839,959.4823626935521,23902.826345925325,14.053876859149877,19.52754645018446
689.8710969494285,961.1774787047558,2928.7109276740275,16.333308730843413,2.409551072238155
131.59957778639532,963.6587133778323,26194.236797111138,13.95448562690455,21.383182248083358
859.2249860430076,963.1770455970479,12921.179529320547,14.721744598264664,10.594927493670232
923.099077550337,962.568142245991,469.65595987446915,18.320550405376572,0.38672407729378777
780.6714475678324,963.7262534804079,4326.933679858445,15.909549403262865,3.558233516164873
669.0725749679829,968.0885649067382,26151.80145474257,13.95624597397961,21.34884280065023
207.6164084519582,970.7711995457416,15589.444579495743,14.517923393932499,12.771363299458152
780.5396707079692,971.3589096373921,4953.575668126295,15.76270299643647,4.072686756215213
850.3381676050687,986.6493904615231,7901.981443643626,15.25565998628609,6.49031633010978
696.0109965856122,1016.5663841197072,25197.655833269928,13.996599650628445,20.57647549963464
351.99954113784617,1023.1404071364963,38709.46226733109,13.530457154107218,31.468801628525185
508.0650859328372,1023.0813124913832,39075.0131245689,13.520252168593315,31.76213924009445
514.6885849868519,1023.104761850408,33258.3135418691,13.695249441762204,27.08613217950858
